1771819131.409,-160932.23,-159204.34,-155816.31,-159416.02,13197.362,-95278.81,-130437.21,-47743.14
1771819131.409,-160924.98,-159194.33,-155811.48,-159411.69,13195.3955,-95272.555,-130431.58,-47736.21
1771819131.409,-160916.5,-159188.88,-155802.33,-159403.86,13192.892,-95266.43,-130428.13,-47729.016
1771819131.409,-160925.44,-159198.98,-155809.7,-159412.44,13184.175,-95274.61,-130436.09,-47738.984
1771819131.409,-160938.05,-159206.89,-155821.1,-159421.42,13182.744,-95281.5,-130445.39,-47749.49
1771819131.409,-160934.6,-159201.05,-155817.53,-159418.12,13192.669,-95275.414,-130442.58,-47745.062
1771819131.409,-160927.72,-159195.23,-155805.4,-159411.23,13189.584,-95269.47,-130435.24,-47737.105
1771819131.409,-160929.86,-159197.69,-155806.84,-159414.72,13187.706,-95269.65,-130438.46,-47742.203
1771819131.413,-160937.5,-159205.25,-155817.92,-159423.75,13191.953,-95274.836,-130447.805,-47751.457
1771819131.413,-160932.62,-159202.42,-155813.36,-159424.42,13206.482,-95273.23,-130447.31,-47750.43
1771819131.413,-160925.2,-159194.2,-155802.55,-159415.48,13202.548,-95269.12,-130440.02,-47742.156
1771819131.413,-160926.78,-159195.62,-155806.92,-159418.3,13188.601,-95271.17,-130443.24,-47745.375
1771819131.413,-160931.42,-159201.48,-155817.2,-159427.95,13189.629,-95274.164,-130447.67,-47754.273
1771819131.413,-160931.73,-159204.58,-155816.58,-159428.4,13192.445,-95278.77,-130451.6,-47754.81
1771819131.413,-160924.1,-159195.1,-155810.55,-159423.8,13195.3955,-95271.8,-130445.75,-47746.85
1771819131.413,-160925.39,-159195.4,-155801.47,-159422.64,13194.188,-95267.55,-130444.19,-47743.855
1771819131.413,-160935.98,-159205.02,-155812.16,-159431.12,13189.048,-95275.77,-130452.86,-47752.44
1771819131.413,-160935.31,-159209.84,-155814.7,-159436.53,13196.066,-95281.09,-130459.83,-47754.496
1771819131.455,-160921.5,-159200.38,-155803.98,-159429.88,13206.75,-95274.164,-130454.24,-47745.2
1771819131.455,-160915.69,-159194.3,-155799.33,-159429.2,13200.224,-95269.2,-130452.41,-47741.844
1771819131.455,-160929.1,-159202.11,-155811.58,-159436.4,13195.664,-95277.61,-130456.79,-47753.78
1771819131.455,-160935.4,-159211.86,-155819.36,-159443.38,13207.957,-95283.77,-130466.05,-47761.695
1771819131.455,-160925.66,-159201.17,-155807.33,-159436.98,13216.854,-95274.12,-130457.375,-47751.324
1771819131.455,-160918.42,-159192.02,-155804.34,-159430.5,13213.635,-95266.66,-130452.5,-47744.617
1771819131.455,-160924.86,-159198.0,-155804.69,-159439.53,13209.164,-95271.62,-130460.59,-47751.637
1771819131.455,-160932.4,-159207.92,-155816.1,-159447.14,13208.583,-95279.4,-130469.35,-47760.35
1771819131.455,-160926.02,-159201.31,-155809.25,-159443.61,13216.719,-95274.97,-130466.76,-47752.35
